run_id, epoch_idx, optimizer_name, batch_size, lr, ta, tl, va, vl
mlp_3x512-256-128_bs256_sgd_lr0_01,38,sgd,256,0.01,0.7167,0.8153,0.8833,0.3683
mlp_3x512-256-128_bs256_sgd_lr0_01,39,sgd,256,0.01,0.7274,0.7914,0.886,0.3622
mlp_3x512-256-128_bs256_sgd_lr0_01,40,sgd,256,0.01,0.7224,0.7976,0.874,0.3711
mlp_3x512-256-128_bs256_sgd_lr0_01,41,sgd,256,0.01,0.7288,0.7883,0.884,0.3562
mlp_3x512-256-128_bs256_sgd_lr0_01,42,sgd,256,0.01,0.7346,0.7768,0.8887,0.352
mlp_3x512-256-128_bs256_sgd_lr0_01,43,sgd,256,0.01,0.7271,0.7807,0.886,0.3572
mlp_3x512-256-128_bs256_sgd_lr0_01,44,sgd,256,0.01,0.7352,0.7715,0.8973,0.3325
mlp_3x512-256-128_bs256_sgd_lr0_01,45,sgd,256,0.01,0.7445,0.749,0.8987,0.3339
mlp_3x512-256-128_bs256_sgd_lr0_01,46,sgd,256,0.01,0.7444,0.7501,0.896,0.3319
mlp_3x512-256-128_bs256_sgd_lr0_01,47,sgd,256,0.01,0.7432,0.7464,0.896,0.335
mlp_3x512-256-128_bs256_sgd_lr0_01,48,sgd,256,0.01,0.7516,0.7273,0.8907,0.3272
mlp_3x512-256-128_bs256_sgd_lr0_01,49,sgd,256,0.01,0.7472,0.7344,0.9033,0.319
mlp_3x512-256-128_bs256_sgd_lr0_01,50,sgd,256,0.01,0.7454,0.7392,0.8987,0.3196
mlp_3x512-256-128_bs256_adam_lr0_001,1,adam,256,0.001,0.2039,2.4439,0.4133,2.1555
mlp_3x512-256-128_bs256_adam_lr0_001,2,adam,256,0.001,0.3524,2.0065,0.554,1.5183
mlp_3x512-256-128_bs256_adam_lr0_001,3,adam,256,0.001,0.451,1.7077,0.642,1.1948
mlp_3x512-256-128_bs256_adam_lr0_001,4,adam,256,0.001,0.5079,1.4961,0.694,0.9877
mlp_3x512-256-128_bs256_adam_lr0_001,5,adam,256,0.001,0.5543,1.3525,0.752,0.8312
mlp_3x512-256-128_bs256_adam_lr0_001,6,adam,256,0.001,0.5776,1.2428,0.7593,0.7491
mlp_3x512-256-128_bs256_adam_lr0_001,7,adam,256,0.001,0.5986,1.184,0.7927,0.684
mlp_3x512-256-128_bs256_adam_lr0_001,8,adam,256,0.001,0.6168,1.1216,0.7973,0.6232
mlp_3x512-256-128_bs256_adam_lr0_001,9,adam,256,0.001,0.6354,1.0631,0.8213,0.6052
mlp_3x512-256-128_bs256_adam_lr0_001,10,adam,256,0.001,0.6537,1.0196,0.8267,0.5529
mlp_3x512-256-128_bs256_adam_lr0_001,11,adam,256,0.001,0.6611,0.9893,0.8393,0.5264
mlp_3x512-256-128_bs256_adam_lr0_001,12,adam,256,0.001,0.6707,0.9665,0.8393,0.5051
mlp_3x512-256-128_bs256_adam_lr0_001,13,adam,256,0.001,0.6806,0.9359,0.8507,0.4904
mlp_3x512-256-128_bs256_adam_lr0_001,14,adam,256,0.001,0.6923,0.9099,0.8507,0.4756
mlp_3x512-256-128_bs256_adam_lr0_001,15,adam,256,0.001,0.6978,0.8748,0.8653,0.4493
mlp_3x512-256-128_bs256_adam_lr0_001,16,adam,256,0.001,0.7024,0.8665,0.8727,0.4314
mlp_3x512-256-128_bs256_adam_lr0_001,17,adam,256,0.001,0.7153,0.8345,0.8673,0.4174
mlp_3x512-256-128_bs256_adam_lr0_001,18,adam,256,0.001,0.7144,0.8211,0.8693,0.4069
mlp_3x512-256-128_bs256_adam_lr0_001,19,adam,256,0.001,0.7217,0.8094,0.882,0.3888
mlp_3x512-256-128_bs256_adam_lr0_001,20,adam,256,0.001,0.7347,0.7754,0.888,0.3796
mlp_3x512-256-128_bs256_adam_lr0_001,21,adam,256,0.001,0.7338,0.775,0.8733,0.3825
mlp_3x512-256-128_bs256_adam_lr0_001,22,adam,256,0.001,0.7373,0.7666,0.88,0.3707
mlp_3x512-256-128_bs256_adam_lr0_001,23,adam,256,0.001,0.7412,0.755,0.8887,0.3491
mlp_3x512-256-128_bs256_adam_lr0_001,24,adam,256,0.001,0.7483,0.7503,0.8867,0.3475
mlp_3x512-256-128_bs256_adam_lr0_001,25,adam,256,0.001,0.7537,0.724,0.89,0.3461
mlp_3x512-256-128_bs256_adam_lr0_001,26,adam,256,0.001,0.7544,0.7147,0.9027,0.3324
mlp_3x512-256-128_bs256_adam_lr0_001,27,adam,256,0.001,0.7592,0.7145,0.9033,0.3215
mlp_3x512-256-128_bs256_adam_lr0_001,28,adam,256,0.001,0.7612,0.6937,0.9093,0.3149
mlp_3x512-256-128_bs256_adam_lr0_001,29,adam,256,0.001,0.7672,0.6819,0.8953,0.3212
mlp_3x512-256-128_bs256_adam_lr0_001,30,adam,256,0.001,0.7684,0.677,0.9067,0.2991
mlp_3x512-256-128_bs256_adam_lr0_001,31,adam,256,0.001,0.7669,0.6768,0.9073,0.3014
mlp_3x512-256-128_bs256_adam_lr0_001,32,adam,256,0.001,0.7751,0.6597,0.906,0.2949
mlp_3x512-256-128_bs256_adam_lr0_001,33,adam,256,0.001,0.7746,0.6564,0.922,0.2775
mlp_3x512-256-128_bs256_adam_lr0_001,34,adam,256,0.001,0.7742,0.6563,0.91,0.294
mlp_3x512-256-128_bs256_adam_lr0_001,35,adam,256,0.001,0.7808,0.6436,0.908,0.2902
mlp_3x512-256-128_bs256_adam_lr0_001,36,adam,256,0.001,0.7804,0.635,0.9133,0.2771
mlp_3x512-256-128_bs256_adam_lr0_001,37,adam,256,0.001,0.7862,0.6274,0.9233,0.2772
mlp_3x512-256-128_bs256_adam_lr0_001,38,adam,256,0.001,0.7907,0.612,0.9187,0.268
mlp_3x512-256-128_bs256_adam_lr0_001,39,adam,256,0.001,0.7907,0.6182,0.9233,0.2714
mlp_3x512-256-128_bs256_adam_lr0_001,40,adam,256,0.001,0.7863,0.6245,0.924,0.2629
mlp_3x512-256-128_bs256_adam_lr0_001,41,adam,256,0.001,0.7917,0.611,0.9233,0.2601
mlp_3x512-256-128_bs256_adam_lr0_001,42,adam,256,0.001,0.7896,0.6177,0.9193,0.2686
mlp_3x512-256-128_bs256_adam_lr0_001,43,adam,256,0.001,0.7992,0.5922,0.928,0.2588
mlp_3x512-256-128_bs256_adam_lr0_001,44,adam,256,0.001,0.7988,0.6056,0.926,0.2568
mlp_3x512-256-128_bs256_adam_lr0_001,45,adam,256,0.001,0.7932,0.5994,0.9307,0.2433
mlp_3x512-256-128_bs256_adam_lr0_001,46,adam,256,0.001,0.8026,0.5817,0.9327,0.2398
mlp_3x512-256-128_bs256_adam_lr0_001,47,adam,256,0.001,0.799,0.5933,0.932,0.244
mlp_3x512-256-128_bs256_adam_lr0_001,48,adam,256,0.001,0.7963,0.5887,0.928,0.2399
mlp_3x512-256-128_bs256_adam_lr0_001,49,adam,256,0.001,0.8073,0.5708,0.9213,0.2389
mlp_3x512-256-128_bs256_adam_lr0_001,50,adam,256,0.001,0.8053,0.5704,0.9293,0.235
mlp_3x512-256-128_bs256_sgd_lr0_001,1,sgd,256,0.001,0.0783,2.8188,0.094,2.6914
mlp_3x512-256-128_bs256_sgd_lr0_001,2,sgd,256,0.001,0.1114,2.6941,0.2407,2.5236
mlp_3x512-256-128_bs256_sgd_lr0_001,3,sgd,256,0.001,0.1401,2.6142,0.2807,2.4387
mlp_3x512-256-128_bs256_sgd_lr0_001,4,sgd,256,0.001,0.1631,2.5459,0.302,2.3665
mlp_3x512-256-128_bs256_sgd_lr0_001,5,sgd,256,0.001,0.188,2.4838,0.3187,2.3116
mlp_3x512-256-128_bs256_sgd_lr0_001,6,sgd,256,0.001,0.2021,2.4348,0.3427,2.263
mlp_3x512-256-128_bs256_sgd_lr0_001,7,sgd,256,0.001,0.2173,2.3986,0.3493,2.2198
mlp_3x512-256-128_bs256_sgd_lr0_001,8,sgd,256,0.001,0.2308,2.3475,0.362,2.1685
mlp_3x512-256-128_bs256_sgd_lr0_001,9,sgd,256,0.001,0.2453,2.3124,0.3813,2.1189
mlp_3x512-256-128_bs256_sgd_lr0_001,10,sgd,256,0.001,0.2592,2.2749,0.3967,2.0725
mlp_3x512-256-128_bs256_sgd_lr0_001,11,sgd,256,0.001,0.2702,2.2444,0.414,2.0365
mlp_3x512-256-128_bs256_sgd_lr0_001,12,sgd,256,0.001,0.2822,2.2091,0.4247,1.988
mlp_3x512-256-128_bs256_sgd_lr0_001,13,sgd,256,0.001,0.2888,2.1804,0.4293,1.9531
mlp_3x512-256-128_bs256_sgd_lr0_001,14,sgd,256,0.001,0.3054,2.1411,0.438,1.9059
mlp_3x512-256-128_bs256_sgd_lr0_001,15,sgd,256,0.001,0.3152,2.1165,0.4413,1.8687
mlp_3x512-256-128_bs256_sgd_lr0_001,16,sgd,256,0.001,0.3367,2.0783,0.4507,1.8303
mlp_3x512-256-128_bs256_sgd_lr0_001,17,sgd,256,0.001,0.3402,2.0575,0.4627,1.7795
mlp_3x512-256-128_bs256_sgd_lr0_001,18,sgd,256,0.001,0.344,2.0291,0.4733,1.7492
mlp_3x512-256-128_bs256_sgd_lr0_001,19,sgd,256,0.001,0.3498,2.0043,0.48,1.7081
mlp_3x512-256-128_bs256_sgd_lr0_001,20,sgd,256,0.001,0.3645,1.9585,0.4907,1.6712
mlp_3x512-256-128_bs256_sgd_lr0_001,21,sgd,256,0.001,0.3686,1.9455,0.5047,1.6293
mlp_3x512-256-128_bs256_sgd_lr0_001,22,sgd,256,0.001,0.3807,1.9174,0.508,1.6052
mlp_3x512-256-128_bs256_sgd_lr0_001,23,sgd,256,0.001,0.3876,1.8967,0.5187,1.5719
mlp_3x512-256-128_bs256_sgd_lr0_001,24,sgd,256,0.001,0.3951,1.8657,0.5287,1.5338
mlp_3x512-256-128_bs256_sgd_lr0_001,25,sgd,256,0.001,0.4009,1.835,0.5233,1.5141
mlp_3x512-256-128_bs256_sgd_lr0_001,26,sgd,256,0.001,0.4096,1.8198,0.538,1.4719
mlp_3x512-256-128_bs256_sgd_lr0_001,27,sgd,256,0.001,0.4144,1.7955,0.548,1.4461
mlp_3x512-256-128_bs256_sgd_lr0_001,28,sgd,256,0.001,0.4253,1.7677,0.558,1.4146
mlp_3x512-256-128_bs256_sgd_lr0_001,29,sgd,256,0.001,0.4253,1.7597,0.5707,1.3837
mlp_3x512-256-128_bs256_sgd_lr0_001,30,sgd,256,0.001,0.4303,1.7333,0.586,1.3478
mlp_3x512-256-128_bs256_sgd_lr0_001,31,sgd,256,0.001,0.4363,1.7203,0.5907,1.325
mlp_3x512-256-128_bs256_sgd_lr0_001,32,sgd,256,0.001,0.4475,1.6882,0.6013,1.3052
mlp_3x512-256-128_bs256_sgd_lr0_001,33,sgd,256,0.001,0.4465,1.6748,0.604,1.2841
mlp_3x512-256-128_bs256_sgd_lr0_001,34,sgd,256,0.001,0.4587,1.6536,0.61,1.2592
mlp_3x512-256-128_bs256_sgd_lr0_001,35,sgd,256,0.001,0.4627,1.6329,0.624,1.2373
mlp_3x512-256-128_bs256_sgd_lr0_001,36,sgd,256,0.001,0.4677,1.6126,0.6367,1.2114
mlp_3x512-256-128_bs256_sgd_lr0_001,37,sgd,256,0.001,0.4743,1.5993,0.648,1.1926
mlp_3x512-256-128_bs256_sgd_lr0_001,38,sgd,256,0.001,0.479,1.5809,0.6553,1.1653
mlp_3x512-256-128_bs256_sgd_lr0_001,39,sgd,256,0.001,0.4803,1.5635,0.6553,1.1483
mlp_3x512-256-128_bs256_sgd_lr0_001,40,sgd,256,0.001,0.4823,1.5564,0.6613,1.1426
mlp_3x512-256-128_bs256_sgd_lr0_001,41,sgd,256,0.001,0.4909,1.5506,0.67,1.1065
mlp_3x512-256-128_bs256_sgd_lr0_001,42,sgd,256,0.001,0.4984,1.5285,0.6747,1.0849
mlp_3x512-256-128_bs256_sgd_lr0_001,43,sgd,256,0.001,0.4965,1.5029,0.678,1.0799
mlp_3x512-256-128_bs256_sgd_lr0_001,44,sgd,256,0.001,0.5017,1.5046,0.6913,1.0527
mlp_3x512-256-128_bs256_sgd_lr0_001,45,sgd,256,0.001,0.5078,1.4825,0.694,1.0365
mlp_3x512-256-128_bs256_sgd_lr0_001,46,sgd,256,0.001,0.5109,1.4694,0.6993,1.0207
mlp_3x512-256-128_bs256_sgd_lr0_001,47,sgd,256,0.001,0.5108,1.4535,0.7047,0.9995
mlp_3x512-256-128_bs256_sgd_lr0_001,48,sgd,256,0.001,0.5163,1.4518,0.7087,0.9897
mlp_3x512-256-128_bs256_sgd_lr0_001,49,sgd,256,0.001,0.5266,1.424,0.7153,0.9758
mlp_3x512-256-128_bs256_sgd_lr0_001,50,sgd,256,0.001,0.5267,1.4207,0.72,0.9619
mlp_3x512-256-128_bs256_adam_lr0_0005,1,adam,256,0.0005,0.1557,2.5702,0.2827,2.4001
mlp_3x512-256-128_bs256_adam_lr0_0005,2,adam,256,0.0005,0.2913,2.2276,0.4707,1.8776
mlp_3x512-256-128_bs256_adam_lr0_0005,3,adam,256,0.0005,0.3628,2.0005,0.5413,1.6107
mlp_3x512-256-128_bs256_adam_lr0_0005,4,adam,256,0.0005,0.4275,1.7998,0.598,1.3546
mlp_3x512-256-128_bs256_adam_lr0_0005,5,adam,256,0.0005,0.4791,1.6248,0.664,1.1667
mlp_3x512-256-128_bs256_adam_lr0_0005,6,adam,256,0.0005,0.5128,1.4898,0.714,1.0214
mlp_3x512-256-128_bs256_adam_lr0_0005,7,adam,256,0.0005,0.5474,1.3822,0.7287,0.9039
mlp_3x512-256-128_bs256_adam_lr0_0005,8,adam,256,0.0005,0.5752,1.2895,0.7513,0.8246
mlp_3x512-256-128_bs256_adam_lr0_0005,9,adam,256,0.0005,0.594,1.2349,0.7893,0.7412
mlp_3x512-256-128_bs256_adam_lr0_0005,10,adam,256,0.0005,0.6008,1.1798,0.7973,0.6972
mlp_3x512-256-128_bs256_adam_lr0_0005,11,adam,256,0.0005,0.6226,1.1292,0.802,0.6502
mlp_3x512-256-128_bs256_adam_lr0_0005,12,adam,256,0.0005,0.6273,1.0931,0.8173,0.6149
mlp_3x512-256-128_bs256_adam_lr0_0005,13,adam,256,0.0005,0.6424,1.0641,0.8287,0.584
mlp_3x512-256-128_bs256_adam_lr0_0005,14,adam,256,0.0005,0.6481,1.0322,0.8333,0.569
mlp_3x512-256-128_bs256_adam_lr0_0005,15,adam,256,0.0005,0.6629,0.9823,0.8473,0.5334
mlp_3x512-256-128_bs256_adam_lr0_0005,16,adam,256,0.0005,0.6748,0.9598,0.8413,0.5167
mlp_3x512-256-128_bs256_adam_lr0_0005,17,adam,256,0.0005,0.6829,0.9451,0.8533,0.495
mlp_3x512-256-128_bs256_adam_lr0_0005,18,adam,256,0.0005,0.682,0.9273,0.8533,0.4761
mlp_3x512-256-128_bs256_adam_lr0_0005,19,adam,256,0.0005,0.6917,0.9012,0.8607,0.4543
mlp_3x512-256-128_bs256_adam_lr0_0005,20,adam,256,0.0005,0.6923,0.891,0.8593,0.4564
mlp_3x512-256-128_bs256_adam_lr0_0005,21,adam,256,0.0005,0.7042,0.8745,0.8633,0.4358
mlp_3x512-256-128_bs256_adam_lr0_0005,22,adam,256,0.0005,0.7085,0.8578,0.8693,0.4262
mlp_3x512-256-128_bs256_adam_lr0_0005,23,adam,256,0.0005,0.7133,0.8448,0.8693,0.412
mlp_3x512-256-128_bs256_adam_lr0_0005,24,adam,256,0.0005,0.714,0.8267,0.8793,0.4056
mlp_3x512-256-128_bs256_adam_lr0_0005,25,adam,256,0.0005,0.7219,0.8232,0.8727,0.3955
mlp_3x512-256-128_bs256_adam_lr0_0005,26,adam,256,0.0005,0.7276,0.7958,0.8807,0.3847
mlp_3x512-256-128_bs256_adam_lr0_0005,27,adam,256,0.0005,0.7284,0.7912,0.882,0.3868
mlp_3x512-256-128_bs256_adam_lr0_0005,28,adam,256,0.0005,0.7342,0.7833,0.8867,0.3756
mlp_3x512-256-128_bs256_adam_lr0_0005,29,adam,256,0.0005,0.7373,0.7668,0.886,0.3659
mlp_3x512-256-128_bs256_adam_lr0_0005,30,adam,256,0.0005,0.7362,0.7729,0.89,0.3578
mlp_3x512-256-128_bs256_adam_lr0_0005,31,adam,256,0.0005,0.7477,0.7382,0.8967,0.3413
mlp_3x512-256-128_bs256_adam_lr0_0005,32,adam,256,0.0005,0.7442,0.7412,0.8927,0.3471
mlp_3x512-256-128_bs256_adam_lr0_0005,33,adam,256,0.0005,0.7522,0.731,0.9,0.3381
mlp_3x512-256-128_bs256_adam_lr0_0005,34,adam,256,0.0005,0.7536,0.7217,0.9013,0.3314
mlp_3x512-256-128_bs256_adam_lr0_0005,35,adam,256,0.0005,0.7544,0.7124,0.9013,0.3287
mlp_3x512-256-128_bs256_adam_lr0_0005,36,adam,256,0.0005,0.7579,0.7125,0.8953,0.3316
mlp_3x512-256-128_bs256_adam_lr0_0005,37,adam,256,0.0005,0.7615,0.6953,0.904,0.3183
mlp_3x512-256-128_bs256_adam_lr0_0005,38,adam,256,0.0005,0.7651,0.6908,0.9013,0.3115
mlp_3x512-256-128_bs256_adam_lr0_0005,39,adam,256,0.0005,0.7686,0.6745,0.9047,0.313
mlp_3x512-256-128_bs256_adam_lr0_0005,40,adam,256,0.0005,0.7708,0.6714,0.9,0.3044
mlp_3x512-256-128_bs256_adam_lr0_0005,41,adam,256,0.0005,0.7794,0.646,0.9113,0.2948
mlp_3x512-256-128_bs256_adam_lr0_0005,42,adam,256,0.0005,0.7692,0.6738,0.9107,0.2937
mlp_3x512-256-128_bs256_adam_lr0_0005,43,adam,256,0.0005,0.7688,0.664,0.9073,0.2893
mlp_3x512-256-128_bs256_adam_lr0_0005,44,adam,256,0.0005,0.7796,0.6487,0.9093,0.2869
mlp_3x512-256-128_bs256_adam_lr0_0005,45,adam,256,0.0005,0.7729,0.6542,0.916,0.281
mlp_3x512-256-128_bs256_adam_lr0_0005,46,adam,256,0.0005,0.7851,0.6286,0.9127,0.2833
mlp_3x512-256-128_bs256_adam_lr0_0005,47,adam,256,0.0005,0.7864,0.6413,0.9147,0.2754
mlp_3x512-256-128_bs256_adam_lr0_0005,48,adam,256,0.0005,0.7843,0.637,0.9153,0.2704
mlp_3x512-256-128_bs256_adam_lr0_0005,49,adam,256,0.0005,0.7829,0.6344,0.914,0.2764
mlp_3x512-256-128_bs256_adam_lr0_0005,50,adam,256,0.0005,0.7878,0.6255,0.9173,0.2674
mlp_3x512-256-128_bs256_sgd_lr0_0005,1,sgd,256,0.0005,0.0722,2.8413,0.1,2.6947
mlp_3x512-256-128_bs256_sgd_lr0_0005,2,sgd,256,0.0005,0.0882,2.7668,0.21,2.5977
mlp_3x512-256-128_bs256_sgd_lr0_0005,3,sgd,256,0.0005,0.1094,2.6963,0.2333,2.5392
mlp_3x512-256-128_bs256_sgd_lr0_0005,4,sgd,256,0.0005,0.1254,2.6535,0.248,2.4906
mlp_3x512-256-128_bs256_sgd_lr0_0005,5,sgd,256,0.0005,0.1429,2.6063,0.2647,2.445
mlp_3x512-256-128_bs256_sgd_lr0_0005,6,sgd,256,0.0005,0.1578,2.5765,0.2773,2.4034
mlp_3x512-256-128_bs256_sgd_lr0_0005,7,sgd,256,0.0005,0.1736,2.5302,0.2827,2.3653
mlp_3x512-256-128_bs256_sgd_lr0_0005,8,sgd,256,0.0005,0.184,2.5036,0.29,2.3308
mlp_3x512-256-128_bs256_sgd_lr0_0005,9,sgd,256,0.0005,0.1855,2.4788,0.2987,2.3019
mlp_3x512-256-128_bs256_sgd_lr0_0005,10,sgd,256,0.0005,0.2014,2.4468,0.31,2.2733
mlp_3x512-256-128_bs256_sgd_lr0_0005,11,sgd,256,0.0005,0.2071,2.4219,0.3153,2.2463
mlp_3x512-256-128_bs256_sgd_lr0_0005,12,sgd,256,0.0005,0.2193,2.3977,0.3227,2.2188
mlp_3x512-256-128_bs256_sgd_lr0_0005,13,sgd,256,0.0005,0.2229,2.3734,0.338,2.1931
mlp_3x512-256-128_bs256_sgd_lr0_0005,14,sgd,256,0.0005,0.2328,2.3553,0.356,2.1686
mlp_3x512-256-128_bs256_sgd_lr0_0005,15,sgd,256,0.0005,0.2357,2.3317,0.376,2.1449
mlp_3x512-256-128_bs256_sgd_lr0_0005,16,sgd,256,0.0005,0.2406,2.3137,0.3853,2.1191
mlp_3x512-256-128_bs256_sgd_lr0_0005,17,sgd,256,0.0005,0.2522,2.2944,0.3927,2.0997
mlp_3x512-256-128_bs256_sgd_lr0_0005,18,sgd,256,0.0005,0.2532,2.281,0.3973,2.0747
mlp_3x512-256-128_bs256_sgd_lr0_0005,19,sgd,256,0.0005,0.2647,2.2536,0.4093,2.0494
mlp_3x512-256-128_bs256_sgd_lr0_0005,20,sgd,256,0.0005,0.2776,2.2238,0.4127,2.0309
mlp_3x512-256-128_bs256_sgd_lr0_0005,21,sgd,256,0.0005,0.275,2.2097,0.42,2.0053
mlp_3x512-256-128_bs256_sgd_lr0_0005,22,sgd,256,0.0005,0.2828,2.2051,0.4253,1.9792
mlp_3x512-256-128_bs256_sgd_lr0_0005,23,sgd,256,0.0005,0.2919,2.1835,0.434,1.9573
mlp_3x512-256-128_bs256_sgd_lr0_0005,24,sgd,256,0.0005,0.2906,2.1665,0.4353,1.9391
mlp_3x512-256-128_bs256_sgd_lr0_0005,25,sgd,256,0.0005,0.3025,2.1551,0.4447,1.9128
mlp_3x512-256-128_bs256_sgd_lr0_0005,26,sgd,256,0.0005,0.3007,2.1357,0.4473,1.8929
mlp_3x512-256-128_bs256_sgd_lr0_0005,27,sgd,256,0.0005,0.3143,2.1248,0.4587,1.8753
mlp_3x512-256-128_bs256_sgd_lr0_0005,28,sgd,256,0.0005,0.3236,2.0951,0.4613,1.8522
mlp_3x512-256-128_bs256_sgd_lr0_0005,29,sgd,256,0.0005,0.3207,2.0866,0.4627,1.8328
mlp_3x512-256-128_bs256_sgd_lr0_0005,30,sgd,256,0.0005,0.3266,2.0647,0.4673,1.812
mlp_3x512-256-128_bs256_sgd_lr0_0005,31,sgd,256,0.0005,0.3316,2.054,0.4713,1.7868
mlp_3x512-256-128_bs256_sgd_lr0_0005,32,sgd,256,0.0005,0.3382,2.0437,0.4787,1.765
mlp_3x512-256-128_bs256_sgd_lr0_0005,33,sgd,256,0.0005,0.3427,2.025,0.4873,1.7463
mlp_3x512-256-128_bs256_sgd_lr0_0005,34,sgd,256,0.0005,0.3456,2.0171,0.486,1.728
mlp_3x512-256-128_bs256_sgd_lr0_0005,35,sgd,256,0.0005,0.3431,2.0042,0.4927,1.7081
mlp_3x512-256-128_bs256_sgd_lr0_0005,36,sgd,256,0.0005,0.3494,1.9884,0.5007,1.6891
mlp_3x512-256-128_bs256_sgd_lr0_0005,37,sgd,256,0.0005,0.364,1.9635,0.5047,1.6761
mlp_3x512-256-128_bs256_sgd_lr0_0005,38,sgd,256,0.0005,0.3648,1.9623,0.508,1.6559
mlp_3x512-256-128_bs256_sgd_lr0_0005,39,sgd,256,0.0005,0.3674,1.9584,0.5133,1.6363
mlp_3x512-256-128_bs256_sgd_lr0_0005,40,sgd,256,0.0005,0.3646,1.9397,0.5193,1.615
mlp_3x512-256-128_bs256_sgd_lr0_0005,41,sgd,256,0.0005,0.3753,1.9182,0.5253,1.6005
mlp_3x512-256-128_bs256_sgd_lr0_0005,42,sgd,256,0.0005,0.3757,1.9021,0.5247,1.5777
mlp_3x512-256-128_bs256_sgd_lr0_0005,43,sgd,256,0.0005,0.3857,1.89,0.5287,1.5612
mlp_3x512-256-128_bs256_sgd_lr0_0005,44,sgd,256,0.0005,0.3848,1.8785,0.538,1.5449
mlp_3x512-256-128_bs256_sgd_lr0_0005,45,sgd,256,0.0005,0.3892,1.8722,0.5347,1.5325
mlp_3x512-256-128_bs256_sgd_lr0_0005,46,sgd,256,0.0005,0.3934,1.8485,0.5367,1.5174
mlp_3x512-256-128_bs256_sgd_lr0_0005,47,sgd,256,0.0005,0.3956,1.8424,0.5453,1.4952
mlp_3x512-256-128_bs256_sgd_lr0_0005,48,sgd,256,0.0005,0.4023,1.8208,0.5493,1.4842
mlp_3x512-256-128_bs256_sgd_lr0_0005,49,sgd,256,0.0005,0.4098,1.8097,0.552,1.4688
mlp_3x512-256-128_bs256_sgd_lr0_0005,50,sgd,256,0.0005,0.4042,1.8051,0.5527,1.4514
mlp_3x512-256-128_bs32_adam_lr0_01,1,adam,32,0.01,0.3137,2.0887,0.548,1.4094
mlp_3x512-256-128_bs32_adam_lr0_01,2,adam,32,0.01,0.3857,1.8337,0.5613,1.3075
mlp_3x512-256-128_bs32_adam_lr0_01,3,adam,32,0.01,0.3948,1.8072,0.5933,1.2636
mlp_3x512-256-128_bs32_adam_lr0_01,4,adam,32,0.01,0.4088,1.7888,0.576,1.274
mlp_3x512-256-128_bs32_adam_lr0_01,5,adam,32,0.01,0.3991,1.8066,0.5647,1.3464
mlp_3x512-256-128_bs32_adam_lr0_01,6,adam,32,0.01,0.4042,1.7944,0.5653,1.3256
mlp_3x512-256-128_bs32_adam_lr0_01,7,adam,32,0.01,0.4031,1.8026,0.58,1.2968
mlp_3x512-256-128_bs32_adam_lr0_01,8,adam,32,0.01,0.3991,1.7912,0.5927,1.2705
mlp_3x512-256-128_bs32_sgd_lr0_01,1,sgd,32,0.01,0.2812,2.1563,0.5173,1.3876
mlp_3x512-256-128_bs32_sgd_lr0_01,2,sgd,32,0.01,0.4112,1.7428,0.632,1.1035
mlp_3x512-256-128_bs32_sgd_lr0_01,3,sgd,32,0.01,0.4669,1.5708,0.6827,0.9541
mlp_3x512-256-128_bs32_sgd_lr0_01,4,sgd,32,0.01,0.5003,1.4747,0.7247,0.867
mlp_3x512-256-128_bs32_sgd_lr0_01,5,sgd,32,0.01,0.5301,1.3849,0.7553,0.7693
mlp_3x512-256-128_bs32_sgd_lr0_01,6,sgd,32,0.01,0.5514,1.3105,0.772,0.7289
mlp_3x512-256-128_bs32_sgd_lr0_01,7,sgd,32,0.01,0.5701,1.2674,0.7807,0.6767
mlp_3x512-256-128_bs32_sgd_lr0_01,8,sgd,32,0.01,0.5774,1.2469,0.7993,0.6378
mlp_3x512-256-128_bs32_sgd_lr0_01,9,sgd,32,0.01,0.5984,1.1901,0.7933,0.6326
mlp_3x512-256-128_bs32_sgd_lr0_01,10,sgd,32,0.01,0.6041,1.1548,0.82,0.5802
mlp_3x512-256-128_bs32_sgd_lr0_01,11,sgd,32,0.01,0.6158,1.1307,0.8207,0.557
mlp_3x512-256-128_bs32_sgd_lr0_01,12,sgd,32,0.01,0.6206,1.1058,0.8327,0.5461
mlp_3x512-256-128_bs32_sgd_lr0_01,13,sgd,32,0.01,0.6349,1.0748,0.8307,0.5163
mlp_3x512-256-128_bs32_sgd_lr0_01,14,sgd,32,0.01,0.6454,1.04,0.8427,0.4957
mlp_3x512-256-128_bs32_sgd_lr0_01,15,sgd,32,0.01,0.6498,1.0242,0.8433,0.488
mlp_3x512-256-128_bs32_sgd_lr0_01,16,sgd,32,0.01,0.6534,1.0215,0.8293,0.4966
mlp_3x512-256-128_bs32_sgd_lr0_01,17,sgd,32,0.01,0.6565,1.0104,0.846,0.4623
mlp_3x512-256-128_bs32_sgd_lr0_01,18,sgd,32,0.01,0.6619,0.9738,0.8587,0.4508
mlp_3x512-256-128_bs32_sgd_lr0_01,19,sgd,32,0.01,0.6687,0.9693,0.858,0.4387
mlp_3x512-256-128_bs32_sgd_lr0_01,20,sgd,32,0.01,0.6757,0.952,0.8673,0.4231
mlp_3x512-256-128_bs32_sgd_lr0_01,21,sgd,32,0.01,0.6757,0.95,0.8773,0.3999
mlp_3x512-256-128_bs32_sgd_lr0_01,22,sgd,32,0.01,0.6912,0.9267,0.8667,0.4058
